timestamp,equity,price,position
2024-01-03 06:30:00+00:00,14620.12749483209,45256.89,1
2024-01-03 06:45:00+00:00,14622.183491382933,45326.93,1
2024-01-03 07:00:00+00:00,14622.97107544146,45353.76,1
2024-01-03 07:15:00+00:00,14623.127829033427,45359.1,1
2024-01-03 07:30:00+00:00,14616.997706821654,45150.27,1
2024-01-03 07:45:00+00:00,14612.932093996242,45011.77,1
2024-01-03 08:00:00+00:00,14614.486713889626,45064.73,1
2024-01-03 08:15:00+00:00,14617.420413137075,45164.67,1
2024-01-03 08:30:00+00:00,14614.086610620237,45051.1,1
2024-01-03 08:45:00+00:00,14618.45751134012,45200.0,1
2024-01-03 09:00:00+00:00,14621.434948949372,45301.43,1
2024-01-03 09:15:00+00:00,14622.989275296706,45354.38,1
2024-01-03 09:30:00+00:00,14624.768457920158,45414.99,1
2024-01-03 09:45:00+00:00,14622.704242079848,45344.67,1
2024-01-03 10:00:00+00:00,14623.260805395154,45363.63,1
2024-01-03 10:15:00+00:00,14620.92682073271,45284.12,1
2024-01-03 10:30:00+00:00,14614.649338402643,45070.27,1
2024-01-03 10:45:00+00:00,14617.045848374244,45151.91,1
2024-01-03 11:00:00+00:00,14604.860751740103,44736.81,1
2024-01-03 11:15:00+00:00,14591.798318167741,44358.36,0
2024-01-03 11:30:00+00:00,14591.798318167741,44498.77,0
2024-01-03 11:45:00+00:00,14591.798318167741,43702.88,0
2024-01-03 12:00:00+00:00,14591.798318167741,41872.16,0
2024-01-03 12:15:00+00:00,14591.798318167741,42316.43,0
2024-01-03 12:30:00+00:00,14591.798318167741,42163.53,0
2024-01-03 12:45:00+00:00,14591.798318167741,42789.38,0
2024-01-03 13:00:00+00:00,14591.798318167741,42539.86,0
2024-01-03 13:15:00+00:00,14591.798318167741,42468.28,0
2024-01-03 13:30:00+00:00,14591.798318167741,42536.0,0
2024-01-03 13:45:00+00:00,14591.798318167741,42529.4,0
2024-01-03 14:00:00+00:00,14591.798318167741,42293.99,0
2024-01-03 14:15:00+00:00,14591.798318167741,42101.72,0
2024-01-03 14:30:00+00:00,14591.798318167741,42350.0,0
2024-01-03 14:45:00+00:00,14591.798318167741,42179.99,0
2024-01-03 15:00:00+00:00,14591.798318167741,42415.91,0
2024-01-03 15:15:00+00:00,14591.798318167741,42419.83,0
2024-01-03 15:30:00+00:00,14591.798318167741,42399.18,0
2024-01-03 15:45:00+00:00,16048.78938023679,43000.01,1
2024-01-03 16:00:00+00:00,16058.049061820768,43272.88,1
2024-01-03 16:15:00+00:00,16063.529807863308,43434.39,1
2024-01-03 16:30:00+00:00,16047.119807422147,42950.81,1
2024-01-03 16:45:00+00:00,16048.540301690866,42992.67,1
2024-01-03 17:00:00+00:00,16045.993524460398,42917.62,1
2024-01-03 17:15:00+00:00,16041.513504074439,42785.6,1
2024-01-03 17:30:00+00:00,16040.970214221545,42769.59,1
2024-01-03 17:45:00+00:00,16045.599206653364,42906.0,1
2024-01-03 18:00:00+00:00,16044.649043262916,42878.0,1
2024-01-03 18:15:00+00:00,16040.275576914313,42749.12,1
2024-01-03 18:30:00+00:00,16038.518453330122,42697.34,1
2024-01-03 18:45:00+00:00,16023.53234059836,42255.72,1
2024-01-03 19:00:00+00:00,16030.12545649586,42450.01,1
2024-01-03 19:15:00+00:00,16037.71115379231,42673.55,1
2024-01-03 19:30:00+00:00,16038.184538767193,42687.5,1
2024-01-03 19:45:00+00:00,16035.102276597396,42596.67,1
2024-01-03 20:00:00+00:00,16035.42668952642,42606.23,1
2024-01-03 20:15:00+00:00,16039.28740698825,42720.0,1
2024-01-03 20:30:00+00:00,16037.592383368505,42670.05,1
2024-01-03 20:45:00+00:00,16037.147451375691,42721.02,0
2024-01-03 21:00:00+00:00,16037.147451375691,42630.01,0
2024-01-03 21:15:00+00:00,16037.147451375691,42816.0,0
2024-01-03 21:30:00+00:00,16037.147451375691,42862.86,0
2024-01-03 21:45:00+00:00,16037.147451375691,42917.62,0
2024-01-03 22:00:00+00:00,16037.147451375691,42922.08,0
2024-01-03 22:15:00+00:00,16037.147451375691,42688.81,0
2024-01-03 22:30:00+00:00,16037.147451375691,42653.32,0
2024-01-03 22:45:00+00:00,16037.147451375691,42749.68,0
2024-01-03 23:00:00+00:00,16037.147451375691,42631.96,0
2024-01-03 23:15:00+00:00,16037.147451375691,42766.43,0
2024-01-03 23:30:00+00:00,16037.147451375691,42706.0,0
2024-01-03 23:45:00+00:00,16037.147451375691,42845.23,0
2024-01-04 00:00:00+00:00,16037.147451375691,42936.42,0
2024-01-04 00:15:00+00:00,16037.147451375691,42890.36,0
2024-01-04 00:30:00+00:00,16037.147451375691,42856.0,0
2024-01-04 00:45:00+00:00,16037.147451375691,42874.01,0
2024-01-04 01:00:00+00:00,16037.147451375691,42891.7,0
2024-01-04 01:15:00+00:00,16037.147451375691,42712.0,0
2024-01-04 01:30:00+00:00,16037.147451375691,42664.01,0
2024-01-04 01:45:00+00:00,16037.147451375691,42708.01,0
2024-01-04 02:00:00+00:00,16037.147451375691,42894.33,0
2024-01-04 02:15:00+00:00,17638.456624395552,42884.01,1
2024-01-04 02:30:00+00:00,17640.721360481697,42944.57,1
2024-01-04 02:45:00+00:00,17647.973302717906,43138.49,1
2024-01-04 03:00:00+00:00,17648.59969521201,43155.24,1
2024-01-04 03:15:00+00:00,17644.303203650965,43040.35,1
2024-01-04 03:30:00+00:00,17643.848835364195,43028.2,1
2024-01-04 03:45:00+00:00,17646.638619248384,43102.8,1
2024-01-04 04:00:00+00:00,17644.032078541575,43033.1,1
2024-01-04 04:15:00+00:00,17647.581012732047,43128.0,1
2024-01-04 04:30:00+00:00,17646.45575003667,43097.91,1
2024-01-04 04:45:00+00:00,17648.403363236248,43149.99,1
2024-01-04 05:00:00+00:00,17648.927289137286,43164.0,1
2024-01-04 05:15:00+00:00,17646.086645922234,43088.04,1
2024-01-04 05:30:00+00:00,17651.576461930257,43234.84,1
2024-01-04 05:45:00+00:00,17649.665497366157,43183.74,1
2024-01-04 06:00:00+00:00,17646.97518834969,43111.8,1
2024-01-04 06:15:00+00:00,17647.73022503363,43131.99,1
2024-01-04 06:30:00+00:00,17650.330782289744,43201.53,1
2024-01-04 06:45:00+00:00,17648.60792245671,43155.46,1
2024-01-04 07:00:00+00:00,17646.530917135962,43099.92,1
2024-01-04 07:15:00+00:00,17642.695789263475,43061.96,0
2024-01-04 07:30:00+00:00,17642.695789263475,42989.58,0
2024-01-04 07:45:00+00:00,17642.695789263475,42763.08,0
2024-01-04 08:00:00+00:00,17642.695789263475,42859.29,0
2024-01-04 08:15:00+00:00,17642.695789263475,42939.24,0
2024-01-04 08:30:00+00:00,17642.695789263475,42791.11,0
2024-01-04 08:45:00+00:00,17642.695789263475,42849.66,0
2024-01-04 09:00:00+00:00,17642.695789263475,42871.12,0
2024-01-04 09:15:00+00:00,17642.695789263475,42987.65,0
2024-01-04 09:30:00+00:00,19404.318963821435,42955.28,1
2024-01-04 09:45:00+00:00,19406.473613543436,43007.74,1
2024-01-04 10:00:00+00:00,19403.666736646723,42939.4,1
2024-01-04 10:15:00+00:00,19397.391309063336,42786.61,1
2024-01-04 10:30:00+00:00,19406.73072576722,43014.0,1
2024-01-04 10:45:00+00:00,19409.164666722725,43073.26,1
2024-01-04 11:00:00+00:00,19407.633904329683,43035.99,1
2024-01-04 11:15:00+00:00,19410.654356875544,43109.53,1
2024-01-04 11:30:00+00:00,19412.48083939818,43154.0,1
2024-01-04 11:45:00+00:00,19413.397571799916,43176.32,1
2024-01-04 12:00:00+00:00,19416.177751740484,43244.01,1
2024-01-04 12:15:00+00:00,19413.183585428364,43171.11,1
2024-01-04 12:30:00+00:00,19417.126520489594,43267.11,1
2024-01-04 12:45:00+00:00,19421.68594987654,43378.12,1
2024-01-04 13:00:00+00:00,19418.449868069518,43299.33,1
2024-01-04 13:15:00+00:00,19415.95226514167,43238.52,1
2024-01-04 13:30:00+00:00,19418.3537590274,43296.99,1
2024-01-04 13:45:00+00:00,19420.39463864399,43346.68,1
2024-01-04 14:00:00+00:00,19418.611692695988,43303.27,1
2024-01-04 14:15:00+00:00,19419.771162037432,43331.5,1
2024-01-04 14:30:00+00:00,19422.29229504634,43458.07,0
2024-01-04 14:45:00+00:00,19422.29229504634,43676.07,0
2024-01-04 15:00:00+00:00,19422.29229504634,43820.8,0
2024-01-04 15:15:00+00:00,19422.29229504634,44154.01,0
2024-01-04 15:30:00+00:00,19422.29229504634,44132.0,0
2024-01-04 15:45:00+00:00,19422.29229504634,44051.1,0
2024-01-04 16:00:00+00:00,19422.29229504634,43928.01,0
2024-01-04 16:15:00+00:00,19422.29229504634,43875.99,0
2024-01-04 16:30:00+00:00,19422.29229504634,43938.57,0
2024-01-04 16:45:00+00:00,19422.29229504634,43915.71,0
2024-01-04 17:00:00+00:00,19422.29229504634,44155.0,0
2024-01-04 17:15:00+00:00,19422.29229504634,44085.6,0
2024-01-04 17:30:00+00:00,19422.29229504634,43830.29,0
2024-01-04 17:45:00+00:00,19422.29229504634,43990.01,0
2024-01-04 18:00:00+00:00,19422.29229504634,43978.01,0
2024-01-04 18:15:00+00:00,19422.29229504634,43976.26,0
2024-01-04 18:30:00+00:00,19422.29229504634,44080.78,0
2024-01-04 18:45:00+00:00,19422.29229504634,44048.96,0
2024-01-04 19:00:00+00:00,19422.29229504634,44213.52,0
2024-01-04 19:15:00+00:00,19422.29229504634,44384.21,0
2024-01-04 19:30:00+00:00,19422.29229504634,44099.32,0
2024-01-04 19:45:00+00:00,19422.29229504634,43956.48,0
2024-01-04 20:00:00+00:00,19422.29229504634,43984.99,0
2024-01-04 20:15:00+00:00,19422.29229504634,44071.09,0
2024-01-04 20:30:00+00:00,19422.29229504634,44328.9,0
2024-01-04 20:45:00+00:00,19422.29229504634,44113.68,0
2024-01-04 21:00:00+00:00,19422.29229504634,44302.0,0
2024-01-04 21:15:00+00:00,19422.29229504634,44411.1,0
2024-01-04 21:30:00+00:00,19422.29229504634,44257.6,0
2024-01-04 21:45:00+00:00,19422.29229504634,44430.86,0
2024-01-04 22:00:00+00:00,19422.29229504634,44622.99,0
2024-01-04 22:15:00+00:00,19422.29229504634,44469.33,0
2024-01-04 22:30:00+00:00,19422.29229504634,44384.25,0
2024-01-04 22:45:00+00:00,19422.29229504634,44318.0,0
2024-01-04 23:00:00+00:00,19422.29229504634,44231.1,0
2024-01-04 23:15:00+00:00,19422.29229504634,44313.0,0
2024-01-04 23:30:00+00:00,19422.29229504634,44155.21,0
2024-01-04 23:45:00+00:00,19422.29229504634,44151.1,0
2024-01-05 00:00:00+00:00,19422.29229504634,44195.98,0
2024-01-05 00:15:00+00:00,19422.29229504634,44219.02,0
2024-01-05 00:30:00+00:00,19422.29229504634,44097.95,0
2024-01-05 00:45:00+00:00,19422.29229504634,44211.1,0
2024-01-05 01:00:00+00:00,19422.29229504634,44145.64,0
2024-01-05 01:15:00+00:00,19422.29229504634,43897.89,0
2024-01-05 01:30:00+00:00,19422.29229504634,43926.01,0
2024-01-05 01:45:00+00:00,19422.29229504634,43376.0,0
2024-01-05 02:00:00+00:00,19422.29229504634,43642.16,0
2024-01-05 02:15:00+00:00,19422.29229504634,43302.0,0
2024-01-05 02:30:00+00:00,19422.29229504634,43597.34,0
2024-01-05 02:45:00+00:00,19422.29229504634,43506.0,0
2024-01-05 03:00:00+00:00,19422.29229504634,43609.25,0
2024-01-05 03:15:00+00:00,19422.29229504634,43555.18,0
2024-01-05 03:30:00+00:00,19422.29229504634,43472.51,0
2024-01-05 03:45:00+00:00,19422.29229504634,43465.21,0
2024-01-05 04:00:00+00:00,19422.29229504634,43409.41,0
2024-01-05 04:15:00+00:00,19422.29229504634,43383.33,0
2024-01-05 04:30:00+00:00,19422.29229504634,43541.12,0
2024-01-05 04:45:00+00:00,19422.29229504634,43589.88,0
2024-01-05 05:00:00+00:00,19422.29229504634,43559.62,0
2024-01-05 05:15:00+00:00,19422.29229504634,43634.99,0
2024-01-05 05:30:00+00:00,19422.29229504634,43641.99,0
2024-01-05 05:45:00+00:00,19422.29229504634,43644.15,0
2024-01-05 06:00:00+00:00,19422.29229504634,43689.04,0
2024-01-05 06:15:00+00:00,19422.29229504634,43601.68,0
2024-01-05 06:30:00+00:00,19422.29229504634,43709.29,0
2024-01-05 06:45:00+00:00,19422.29229504634,43844.82,0
2024-01-05 07:00:00+00:00,19422.29229504634,43847.43,0
2024-01-05 07:15:00+00:00,19422.29229504634,43874.99,0
2024-01-05 07:30:00+00:00,19422.29229504634,43782.95,0
2024-01-05 07:45:00+00:00,19422.29229504634,43777.47,0
2024-01-05 08:00:00+00:00,19422.29229504634,43872.13,0
2024-01-05 08:15:00+00:00,19422.29229504634,43887.59,0
2024-01-05 08:30:00+00:00,21361.608180706717,43833.84,1
2024-01-05 08:45:00+00:00,21365.046551340216,43911.44,1
2024-01-05 09:00:00+00:00,21371.173142931635,44049.71,1
2024-01-05 09:15:00+00:00,21367.883207112853,43975.46,1
2024-01-05 09:30:00+00:00,21371.933926743197,44066.88,1
2024-01-05 09:45:00+00:00,21375.49326067347,44147.21,1
2024-01-05 10:00:00+00:00,21369.31792929214,44007.84,1
2024-01-05 10:15:00+00:00,21366.713895244065,43949.07,1
2024-01-05 10:30:00+00:00,21365.94247729652,43931.66,1
2024-01-05 10:45:00+00:00,21352.49561234994,43628.18,1
2024-01-05 11:00:00+00:00,21356.652673340082,43722.0,1
2024-01-05 11:15:00+00:00,21362.69640728866,43858.4,1
2024-01-05 11:30:00+00:00,21360.735738467363,43814.15,1
2024-01-05 11:45:00+00:00,21358.83887446195,43771.34,1
2024-01-05 12:00:00+00:00,21358.1777856752,43756.42,1
2024-01-05 12:15:00+00:00,21365.693461278992,43926.04,1
2024-01-05 12:30:00+00:00,21365.159982124,43914.0,1
2024-01-05 12:45:00+00:00,21363.765137954637,43882.52,1
2024-01-05 13:00:00+00:00,21369.01795803971,44001.07,1
2024-01-05 13:15:00+00:00,21365.38329897958,43919.04,1
2024-01-05 13:30:00+00:00,21361.113128445177,43888.5,0
2024-01-05 13:45:00+00:00,21361.113128445177,43986.01,0
2024-01-05 14:00:00+00:00,21361.113128445177,43823.12,0
2024-01-05 14:15:00+00:00,21361.113128445177,43724.0,0
2024-01-05 14:30:00+00:00,21361.113128445177,43617.83,0
2024-01-05 14:45:00+00:00,21361.113128445177,43486.04,0
2024-01-05 15:00:00+00:00,23494.020274320428,43781.21,1
2024-01-05 15:15:00+00:00,23489.60082216921,43690.63,1
2024-01-05 15:30:00+00:00,23481.90849686383,43532.97,1
2024-01-05 15:45:00+00:00,23480.30035883221,43500.01,1
